"X1.279","X1.399","X1.431","X1.439","X1.322","X1.4","X1.428","X1.356","X1.248","X1.423","X1.336","X1.295","X1.309","X1.259","X1.328","X1.444","X1.379","X1.288","X1.293","X1.31","X1.37","X1.294","X1.438","X1.438.1","X1.435","X1.3","X1.38","X1.276","X1.27200000000001","X1.315","X1.259.1","X1.273","X1.44099999999999","X1.386","X1.44","X1.30999999999999","X1.233","X1.313","X1.316","X1.294.1","X1.44500000000001","X1.39500000000001","X1.357","X1.31500000000001","X1.3.1","X1.357.1","X1.262","X1.27799999999999","X1.434","X1.286","X1.27199999999999","X1.447","X1.346","X1.35299999999998","X1.38900000000001","X1.31800000000001","X1.28200000000001","X1.441","X1.32599999999999","X1.34099999999998","X1.34900000000002","X1.434.1","X1.30100000000002","X1.36799999999999","X1.339","X1.35900000000001","X1.309.1","X1.44499999999999","X1.29400000000001","X1.34700000000001","X1.441.1","X1.44399999999999","X1.31399999999999","X1.345","X1.316.1","X1.44500000000002","X1.286.1","X1.43100000000001","X1.345.1","X1.31999999999999","X1.28200000000001.1","X1.29400000000001.1","X1.453","X1.38999999999999","X1.44300000000001","X1.351","X1.36499999999998","X1.35399999999998","X1.29400000000001.2","X1.43899999999999","X1.44800000000001","X1.29400000000001.3","X1.393","X1.27800000000002","X1.398","X1.41900000000004","X1.37200000000001","X1.34100000000001","X1.428.1","X1.39799999999997"
"1",1.279,1.399,1.431,1.439,1.322,1.4,1.428,1.356,1.248,1.423,1.336,1.295,1.309,1.259,1.328,1.444,1.379,1.288,1.293,1.31,1.37,1.294,1.438,1.438,1.435,1.3,1.38,1.276,1.27200000000001,1.315,1.259,1.273,1.44099999999999,1.386,1.44,1.30999999999999,1.233,1.313,1.316,1.294,1.44500000000001,1.39500000000001,1.357,1.31500000000001,1.3,1.357,1.262,1.27799999999999,1.434,1.286,1.27199999999999,1.447,1.346,1.35299999999998,1.38900000000001,1.31800000000001,1.28200000000001,1.441,1.32599999999999,1.34099999999998,1.34900000000002,1.434,1.30100000000002,1.36799999999999,1.339,1.35900000000001,1.309,1.44499999999999,1.29400000000001,1.34700000000001,1.441,1.44399999999999,1.31399999999999,1.345,1.316,1.44500000000002,1.286,1.43100000000001,1.345,1.31999999999999,1.28200000000001,1.29400000000001,1.453,1.38999999999999,1.44300000000001,1.351,1.36499999999998,1.35399999999998,1.29400000000001,1.43899999999999,1.44800000000001,1.29400000000001,1.393,1.27800000000002,1.398,1.41900000000004,1.37200000000001,1.34100000000001,1.428,1.39799999999997
"2",3.709,3.49399999999997,3.39400000000001,3.58199999999999,3.35000000000002,3.64799999999997,3.48999999999995,3.34200000000004,3.875,3.86799999999999,3.55099999999999,3.39500000000004,3.35200000000003,3.48600000000005,3.64300000000003,3.58799999999997,3.86200000000002,3.42999999999995,3.654,3.40099999999995,3.45100000000002,3.39599999999996,3.79899999999998,3.73899999999998,3.76299999999998,3.37599999999998,3.88599999999997,3.76299999999998,3.48600000000005,3.87599999999998,3.72699999999998,3.709,3.47199999999998,3.86900000000003,3.47399999999999,3.887,3.81200000000001,3.34099999999995,3.40500000000003,3.49200000000002,3.67499999999995,3.42899999999997,3.52999999999997,3.37400000000002,3.411,3.45699999999999,3.37599999999998,3.66999999999996,3.65799999999996,3.48699999999997,3.58799999999997,3.86799999999994,3.88099999999997,3.53200000000004,3.43400000000008,3.30400000000009,3.76400000000001,3.39300000000003,3.726,3.34299999999996,3.5,3.39499999999998,3.6629999999999,3.54100000000005,3.47699999999998,3.45699999999999,3.36299999999994,3.52200000000005,3.47699999999998,3.38800000000003,3.4559999999999,3.92200000000003,3.495,3.50400000000002,3.48099999999999,3.44200000000001,3.84800000000007,3.84000000000003,3.26499999999999,3.41800000000001,3.53099999999995,3.822,3.40700000000004,3.65200000000004,3.34199999999998,3.69600000000003,3.72400000000005,3.40899999999999,3.85799999999995,3.67500000000007,3.82899999999995,3.43499999999995,3.50800000000004,3.50599999999997,3.46199999999999,3.40699999999993,3.65800000000002,3.33900000000006,3.57100000000003,3.41999999999996
"3",4.29000000000008,4.56100000000004,4.32000000000005,4.69399999999996,4.46100000000001,4.24599999999998,4.84100000000001,4.34900000000005,4.76400000000001,4.84299999999996,4.45100000000002,4.97200000000009,4.39199999999994,4.46800000000007,4.81200000000001,4.43600000000004,4.46300000000008,4.47300000000007,4.94400000000007,4.65800000000002,4.66600000000005,4.61000000000001,4.40499999999997,4.50800000000004,4.6869999999999,4.98400000000004,4.38599999999997,4.33000000000004,4.65699999999993,4.51300000000003,4.30400000000009,4.44099999999992,4.38900000000001,4.33400000000006,4.32400000000007,4.38299999999992,4.43100000000004,4.697,4.322,4.36099999999999,4.99000000000001,4.53999999999996,4.94999999999993,4.71199999999999,4.47500000000002,4.50499999999988,4.53200000000015,4.4860000000001,4.37100000000009,4.54499999999985,4.98099999999999,4.85400000000004,4.81899999999996,4.33200000000011,4.95600000000013,4.45299999999997,4.63300000000004,4.49399999999991,4.47299999999996,4.45100000000002,4.40700000000015,4.71100000000001,4.39100000000008,4.37699999999995,4.33200000000011,4.39900000000011,4.45900000000006,4.50999999999999,4.98099999999999,4.68399999999997,4.45100000000002,4.28899999999999,4.35599999999999,4.51599999999985,4.25499999999988,4.44800000000009,4.38499999999999,4.37599999999998,4.75500000000011,4.42200000000003,4.83300000000008,4.31899999999996,4.452,4.99600000000009,4.35599999999999,4.4559999999999,4.32200000000012,4.48300000000017,4.89599999999996,4.41200000000003,4.38200000000006,4.44700000000012,4.50699999999983,4.35800000000017,4.33199999999988,4.43299999999999,4.60200000000009,4.61700000000019,4.654,4.5809999999999
"4",6.63499999999999,7.05200000000013,6.66100000000006,6.42799999999988,6.7489999999998,6.827,6.88300000000004,7.21399999999994,6.34899999999993,6.45400000000018,7.07200000000012,6.46100000000001,6.67499999999995,6.81899999999996,6.59100000000012,7.11000000000013,6.66599999999994,7.00299999999993,6.59799999999996,7.05700000000002,6.40499999999997,6.58500000000004,6.69000000000005,6.63200000000006,6.80299999999988,7.04600000000005,6.92899999999986,6.49800000000005,6.62899999999991,6.75099999999998,6.55399999999986,6.48900000000003,6.80999999999995,6.96299999999997,7.19200000000001,6.63999999999987,6.48199999999997,6.6880000000001,6.7940000000001,7.06899999999996,6.48399999999992,6.58299999999986,6.4190000000001,7.46499999999992,6.75700000000006,7.23299999999995,6.96900000000005,6.65900000000011,7.32899999999995,6.89200000000005,6.56499999999983,6.7940000000001,7.48000000000002,6.55099999999993,6.53800000000001,7.12000000000012,6.60400000000004,6.46000000000004,6.61699999999996,7.048,6.39599999999996,6.7320000000002,6.64599999999996,6.64599999999996,6.85799999999995,6.50499999999988,6.84500000000003,6.64400000000001,7.07399999999984,6.72499999999991,6.65899999999988,6.98399999999992,7.38900000000012,7.01199999999994,6.46800000000007,6.47699999999986,6.8760000000002,6.73400000000015,7.03999999999996,6.90000000000009,6.75999999999999,6.50199999999995,7.17799999999988,6.71500000000015,6.53999999999996,7.06899999999996,6.86599999999999,6.57600000000002,6.55100000000039,7.48300000000017,6.7489999999998,6.95499999999993,7.46399999999994,6.90700000000015,6.70800000000008,6.50900000000001,6.42299999999977,6.47899999999981,6.82299999999987,7.53300000000036
"5",7.03099999999995,7.94700000000012,7.14300000000003,7.52700000000004,7.10199999999986,7.75500000000011,7.91900000000032,7.86699999999973,8.27999999999975,7.67499999999973,7.625,7.38200000000006,7.83800000000019,8.25900000000001,7.47299999999996,7.98000000000002,7.04300000000012,7.06399999999985,7.20299999999997,7.57499999999982,7.58500000000004,7.35100000000011,7.80599999999959,8.0630000000001,7.0329999999999,7.64800000000014,7.40800000000036,7.34299999999985,7.55199999999968,7.48500000000013,7.78700000000026,8.05799999999999,7.23100000000022,7.76000000000022,7.17900000000009,7.36300000000028,7.22600000000011,7.31899999999996,7.33599999999979,8.23800000000028,7.30499999999984,7.44200000000001,7.27300000000014,7.31099999999969,7.17200000000003,7.21900000000005,7.32900000000018,7.06899999999996,7.5590000000002,7.39699999999993,7.22300000000041,7.52399999999989,7.3449999999998,7.48700000000008,7.33100000000013,7.52400000000034,7.21500000000015,7.27799999999979,7.42699999999968,7.25699999999961,7.37300000000005,7.51200000000017,7.35699999999997,7.79899999999998,7.26899999999978,7.27199999999993,7.24900000000025,7.39400000000023,7.93499999999995,7.46000000000004,7.5619999999999,7.18899999999985,7.3159999999998,7.57200000000012,7.90700000000015,7.56400000000031,7.34999999999991,7.18799999999965,7.45699999999988,7.05700000000024,7.2489999999998,7.11799999999994,7.85500000000002,7.44599999999991,7.52400000000034,7.44999999999982,7.28400000000011,7.30899999999974,7.346,7.20100000000002,7.1579999999999,7.2829999999999,7.55099999999993,7.46799999999985,7.82700000000023,7.54100000000017,7.48399999999992,7.26000000000022,7.41300000000001,7.47699999999986
"6",9.57000000000016,9.53699999999981,9.53999999999996,9.63100000000031,9.91000000000031,9.85799999999972,9.4640000000004,9.35699999999997,9.60700000000043,9.99200000000019,10.6880000000001,9.55699999999979,9.37800000000016,9.52800000000025,9.69599999999991,9.47000000000025,9.63499999999976,9.67499999999973,9.39100000000008,9.28600000000006,9.44399999999996,10.4059999999999,9.45500000000038,9.45100000000002,9.47200000000021,10.04,9.81400000000031,9.51699999999983,9.45699999999988,9.74400000000014,10.2199999999998,9.67900000000009,9.42500000000018,9.91800000000012,9.67000000000007,9.42800000000034,9.81600000000026,9.66499999999996,9.97600000000011,9.91300000000001,9.4670000000001,9.93899999999985,9.7199999999998,9.58800000000019,9.54300000000012,9.32799999999997,9.56100000000015,9.60200000000032,9.26200000000017,9.51099999999997,9.57199999999966,9.57499999999982,9.4699999999998,9.91899999999987,9.29099999999971,9.52099999999973,10.6799999999998,9.42700000000013,9.63200000000006,9.56500000000005,9.50399999999991,9.68299999999999,9.57799999999997,9.6550000000002,9.4340000000002,9.70799999999963,10.0119999999997,9.81700000000001,9.32699999999977,9.46100000000024,9.8119999999999,9.63499999999976,9.37400000000025,10.1529999999998,9.51500000000033,9.37300000000005,10.4389999999999,9.45700000000033,10.2440000000001,9.35099999999966,10.252,10.0940000000001,9.75900000000001,9.42900000000009,10.377,10.2059999999997,10.4489999999996,9.77500000000009,9.61799999999994,9.82299999999987,9.49900000000025,9.57600000000002,9.5630000000001,9.48999999999978,10.0949999999998,9.7810000000004,10.6140000000005,9.87100000000009,9.97900000000027,9.44800000000032
"7",8.96299999999974,8.59299999999985,9.19900000000052,9.22800000000007,8.58200000000033,8.875,8.67900000000009,8.60000000000036,8.58899999999994,8.97999999999956,8.80799999999999,9.23300000000017,8.52799999999934,9.25200000000041,9.05200000000059,8.64499999999953,8.75500000000011,8.84400000000005,8.78499999999985,8.89000000000033,8.93599999999969,8.48199999999997,8.63100000000031,8.72000000000025,8.68100000000049,8.47400000000016,9.01400000000012,8.51999999999953,8.82499999999982,8.64799999999923,8.59900000000016,8.55600000000049,8.91100000000006,8.86599999999999,9.37899999999991,8.7510000000002,8.79999999999927,9.05699999999979,8.84100000000035,8.91400000000067,8.98499999999967,9.57300000000032,8.35899999999947,9.10699999999997,8.69999999999982,9.10599999999977,8.66000000000076,9.24499999999989,8.75799999999981,8.49499999999989,8.90200000000004,9.35600000000068,8.46600000000035,9.21399999999994,8.56500000000051,9.20100000000002,8.73999999999978,8.8159999999998,9.86399999999958,8.63000000000011,8.70000000000073,8.97100000000046,9.11100000000079,8.6869999999999,9.26100000000042,9.26800000000003,8.625,8.98199999999997,8.6869999999999,8.54799999999977,8.57999999999993,8.57300000000032,9.02599999999984,8.45299999999952,8.50600000000031,8.69700000000012,8.65300000000025,9.13799999999992,9.1230000000005,8.625,8.68000000000029,9.0649999999996,8.55100000000039,8.97599999999966,8.77300000000014,9.07800000000043,8.82099999999991,8.73300000000017,9.21900000000005,8.60199999999986,9.30400000000009,8.99299999999948,8.70599999999922,9.8110000000006,8.74200000000019,9.50300000000061,9.00799999999981,8.72000000000025,8.76700000000073,9.07700000000023
"8",11.6369999999997,11.4189999999999,11.4470000000001,11.232,11.1660000000002,11.6670000000004,11.7219999999998,11.3180000000002,11.4690000000001,12.0689999999995,11.183,11.6629999999996,11.5219999999999,11.2280000000001,11.1169999999993,11.4690000000001,11.3680000000004,11.3509999999997,11.085,12.4890000000005,11.6359999999995,11.3600000000006,11.4470000000001,11.3779999999997,11.4449999999997,11.5869999999995,11.7380000000003,12.0810000000001,11.027,11.2329999999993,12.9440000000004,11.1179999999995,11.6840000000002,11.3850000000002,11.2799999999997,11.277,11.4499999999998,11.1149999999998,11.3130000000001,12.3710000000001,11.4229999999998,11.3329999999996,11.4949999999999,11.3510000000006,12.3670000000002,11.1490000000003,11.7209999999995,11.3429999999998,11.424,11.884,11.4120000000003,11.7510000000002,12.0309999999999,11.79,12.0259999999998,11.1409999999996,11.8419999999996,11.0929999999998,11.933,11.7270000000008,10.9960000000001,11.3729999999996,11.3109999999997,11.1500000000005,12.116,12.0349999999999,11.2650000000003,11.1589999999997,11.5950000000003,11.402,11.2370000000001,12.085,11.1610000000001,11.308,11.4409999999998,11.2530000000006,11.7490000000007,11.4279999999999,11.3450000000003,11.3499999999995,12.9199999999992,11.2120000000004,11.5079999999998,12.1419999999998,12.1800000000003,11.4309999999996,11.9439999999995,11.424,11.5129999999999,11.3630000000003,11.5470000000005,10.8910000000005,11.3540000000003,11.4460000000008,11.3530000000001,11.402,11.1990000000005,10.9760000000006,11.2359999999999,11.4319999999998
"9",13.1770000000006,13.0749999999998,13.0259999999998,13.1660000000002,13.7780000000002,13.393,13.1260000000002,13.1189999999997,13.0540000000001,13.3699999999999,13.2040000000006,13.3879999999999,15.3209999999999,13.5550000000003,13.0820000000003,13.424,13.7759999999998,13.6329999999998,13.6019999999999,13.0779999999995,13.4359999999997,14.8640000000005,13.277,13.0439999999999,14.9780000000001,13.5009999999993,14.6789999999992,13.4710000000005,13.2240000000002,14.335,13.3590000000004,13.6640000000007,13.2690000000002,14.0960000000005,14.1720000000005,14.2469999999994,15.1020000000008,13.4410000000007,13.4120000000003,13.2930000000006,13.2190000000001,13.1800000000003,13.5389999999998,14.8310000000001,13.1469999999999,13.4029999999993,13.3459999999995,14.6269999999995,13.6529999999993,13.6190000000006,13.9030000000002,14.5539999999992,13.4610000000002,13.674,14.0890000000009,13.1579999999994,13.3600000000006,14.009,13.8759999999993,13.6940000000004,13.2700000000004,13.848,13.8369999999995,13.0469999999996,14.6000000000004,13.2359999999999,13.866,13.732,14.7849999999999,13.4219999999996,13.4919999999993,13.7780000000002,13.5730000000003,13.5900000000001,15.3140000000003,13.4799999999996,13.1959999999999,12.9949999999999,13.0709999999999,12.9360000000006,13.1500000000005,13.1570000000002,14.3499999999995,13.3299999999999,13.4429999999993,13.2939999999999,13.299,12.9170000000004,13.6260000000002,13.3220000000001,14.4930000000004,13.5259999999998,13.0879999999997,13.7179999999998,14.2569999999996,13.4499999999998,13.1790000000001,14.5340000000006,13.7389999999996,13.9200000000001
"10",14.4880000000003,15.5679999999993,13.8800000000001,14.0100000000002,14.6410000000005,14.3820000000005,15.7330000000002,15.8339999999998,14.1359999999995,14.3289999999997,15.5779999999995,14.1329999999998,14.0950000000003,14.1909999999998,14.3759999999993,15.5860000000002,14.4229999999989,14.0529999999999,14.7489999999998,14.384,14.3279999999995,14.4809999999998,14.4279999999999,14.360999999999,14.8860000000004,14.3089999999993,14.9740000000002,14.7899999999991,14.5900000000001,14.1219999999994,14.2890000000007,15.5489999999991,14.0770000000011,14.1820000000007,14.2240000000002,14.6619999999984,14.2259999999987,14.2490000000016,14.0569999999989,14.4009999999998,14.8939999999984,14.2270000000008,14.2099999999991,15.0109999999986,13.9840000000004,14.8729999999996,14.2870000000003,14.1170000000002,14.5709999999999,14.1270000000004,14.509,14.0349999999999,14.3119999999999,14.1360000000004,14.3199999999997,14.1380000000008,14.2540000000008,13.9629999999997,14.1710000000003,14.2909999999993,14.9599999999991,14.1080000000002,14.3119999999999,14.8680000000004,14.3759999999984,13.9109999999982,14.8379999999997,13.9650000000001,14.1739999999991,14.7979999999989,14.3459999999995,14.8150000000005,15.0739999999987,15.3559999999998,14.8909999999996,14.4400000000005,14.9209999999985,15.6319999999996,14.610999999999,14.5010000000002,15.5419999999995,14.0930000000008,14.1350000000002,14.2249999999985,14.2669999999998,14.2009999999991,16.0779999999995,14.3120000000017,14.3689999999988,16.0139999999992,13.9339999999993,15.0720000000001,14.2070000000003,14.2220000000016,14.2340000000004,14.6630000000005,14.2420000000002,14.0900000000001,15.2870000000003,14.3999999999996
